id,father_height,mother_height,boy_dummy,child_height
4167,1.76,1.6,1,1.73
4168,1.76,1.72,0,1.67
4169,1.74,1.61,0,1.63
4170,1.73,1.7,1,1.77
4171,1.73,1.64,1,1.73
4172,1.67,1.59,0,1.63
4173,1.75,1.56,0,1.62
4174,1.69,1.63,1,1.75
4175,1.69,1.64,1,1.74
4176,1.67,1.61,1,1.73
4177,1.76,1.62,0,1.64
4178,1.63,1.66,1,1.73
4179,1.67,1.63,1,1.74
4180,1.66,1.63,0,1.64
4181,1.71,1.61,1,1.75
4182,1.74,1.7,1,1.76
4183,1.58,1.58,0,1.61
4184,1.69,1.67,0,1.65
4185,1.73,1.7,1,1.73
4186,1.82,1.65,0,1.67
4187,1.72,1.63,0,1.65
4188,1.69,1.64,0,1.65
4189,1.7,1.67,0,1.66
4190,1.7,1.6,1,1.73
4191,1.72,1.54,1,1.74
4192,1.74,1.62,0,1.66
4193,1.78,1.66,1,1.77
4194,1.71,1.59,1,1.74
4195,1.71,1.63,0,1.65
4196,1.68,1.71,0,1.66
4197,1.69,1.66,0,1.66
4198,1.63,1.57,0,1.62
4199,1.71,1.63,1,1.73
4200,1.74,1.62,1,1.75
4201,1.77,1.66,0,1.68
4202,1.75,1.63,1,1.75
4203,1.68,1.61,0,1.64
4204,1.76,1.59,0,1.65
4205,1.71,1.66,1,1.76
4206,1.78,1.59,1,1.78
4207,1.73,1.64,1,1.76
4208,1.66,1.65,1,1.73
4209,1.7,1.6,1,1.73
4210,1.7,1.6,0,1.64
4211,1.74,1.61,0,1.65
4212,1.65,1.53,1,1.68
4213,1.75,1.57,1,1.75
4214,1.68,1.65,0,1.66
4215,1.71,1.69,0,1.67
4216,1.75,1.66,0,1.66
4217,1.74,1.59,0,1.64
4218,1.75,1.6,1,1.76
4219,1.7,1.66,1,1.75
4220,1.72,1.63,0,1.64
4221,1.75,1.66,1,1.76
4222,1.66,1.59,1,1.69
4223,1.73,1.59,1,1.73
4224,1.78,1.69,1,1.77
4225,1.77,1.68,0,1.69
4226,1.78,1.64,1,1.75
4227,1.78,1.62,1,1.76
4228,1.88,1.63,1,1.8
4229,1.74,1.56,1,1.73
4230,1.73,1.66,0,1.66
4231,1.82,1.65,1,1.78
4232,1.72,1.67,0,1.64
4233,1.66,1.68,0,1.63
4234,1.75,1.59,0,1.63
4235,1.74,1.66,0,1.66
4236,1.71,1.68,0,1.65
4237,1.66,1.62,0,1.64
4238,1.83,1.64,1,1.78
4239,1.76,1.64,0,1.67
4240,1.64,1.55,1,1.7
4241,1.76,1.7,0,1.68
4242,1.8,1.67,0,1.68
4243,1.69,1.68,1,1.74
4244,1.73,1.65,1,1.74
4245,1.7,1.64,1,1.74
4246,1.73,1.62,1,1.76
4247,1.74,1.65,0,1.65
4248,1.73,1.61,0,1.64
4249,1.75,1.57,1,1.76
4250,1.67,1.62,1,1.73
4251,1.72,1.69,1,1.75
4252,1.75,1.69,1,1.77
4253,1.68,1.67,0,1.66
4254,1.8,1.64,0,1.66
4255,1.73,1.7,0,1.66
4256,1.74,1.59,0,1.64
4257,1.73,1.66,1,1.78
4258,1.72,1.7,0,1.68
4259,1.76,1.66,0,1.66
4260,1.73,1.67,1,1.77
4261,1.68,1.58,0,1.62
4262,1.73,1.69,0,1.67
4263,1.73,1.71,0,1.69
4264,1.75,1.55,0,1.63
4265,1.76,1.63,1,1.77
4266,1.71,1.62,1,1.74
4267,1.76,1.64,1,1.76
4268,1.69,1.63,0,1.64
4269,1.69,1.64,1,1.74
4270,1.77,1.56,0,1.66
4271,1.67,1.65,1,1.73
4272,1.74,1.53,1,1.74
4273,1.76,1.7,0,1.68
4274,1.75,1.61,1,1.76
4275,1.68,1.58,0,1.62
4276,1.71,1.63,1,1.74
4277,1.77,1.61,1,1.75
4278,1.78,1.7,0,1.69
4279,1.78,1.73,0,1.7
4280,1.72,1.6,1,1.71
4281,1.67,1.6,0,1.62
4282,1.72,1.59,1,1.74
4283,1.75,1.69,0,1.67
4284,1.76,1.61,1,1.75
4285,1.69,1.59,1,1.74
4286,1.72,1.66,0,1.67
4287,1.7,1.66,0,1.66
4288,1.74,1.64,0,1.65
4289,1.68,1.62,1,1.75
4290,1.76,1.63,0,1.66
4291,1.63,1.61,0,1.61
4292,1.83,1.65,1,1.77
4293,1.73,1.58,1,1.73
4294,1.75,1.52,0,1.6
4295,1.74,1.67,0,1.64
4296,1.75,1.62,0,1.65
4297,1.71,1.57,0,1.64
4298,1.71,1.64,0,1.65
4299,1.7,1.65,1,1.73
4300,1.68,1.66,1,1.74
4301,1.8,1.63,1,1.75
4302,1.71,1.59,1,1.76
4303,1.71,1.67,0,1.66
4304,1.73,1.68,1,1.77
4305,1.7,1.65,0,1.63
4306,1.81,1.67,1,1.77
4307,1.69,1.67,1,1.74
4308,1.68,1.65,1,1.74
4309,1.74,1.74,1,1.79
4310,1.66,1.65,1,1.74
4311,1.72,1.63,1,1.74
4312,1.73,1.63,1,1.74
4313,1.71,1.59,1,1.74
4314,1.68,1.63,0,1.63
4315,1.78,1.53,1,1.74
4316,1.75,1.63,0,1.66
4317,1.72,1.62,1,1.74
4318,1.73,1.67,0,1.68
4319,1.77,1.59,0,1.64
4320,1.71,1.65,1,1.72
4321,1.73,1.53,1,1.73
4322,1.77,1.61,0,1.65
4323,1.72,1.6,0,1.62
4324,1.7,1.69,0,1.65
4325,1.82,1.62,1,1.77
4326,1.67,1.67,1,1.75
4327,1.69,1.61,1,1.73
4328,1.66,1.55,0,1.61
4329,1.67,1.66,0,1.64
4330,1.76,1.6,1,1.74
4331,1.72,1.59,1,1.73
4332,1.72,1.64,0,1.66
4333,1.7,1.54,1,1.73
4334,1.75,1.59,0,1.64
4335,1.71,1.65,0,1.65
4336,1.7,1.67,1,1.75
4337,1.73,1.63,1,1.76
4338,1.73,1.62,1,1.76
4339,1.76,1.58,1,1.74
4340,1.72,1.65,1,1.76
4341,1.76,1.58,0,1.62
4342,1.84,1.64,1,1.77
4343,1.77,1.59,0,1.64
4344,1.79,1.68,1,1.77
4345,1.79,1.64,1,1.76
4346,1.76,1.67,0,1.68
4347,1.75,1.62,1,1.75
4348,1.82,1.61,0,1.68
4349,1.72,1.54,0,1.63
4350,1.83,1.65,0,1.67
4351,1.75,1.61,1,1.75
4352,1.69,1.63,0,1.65
4353,1.73,1.67,1,1.76
4354,1.73,1.57,0,1.63
4355,1.73,1.6,0,1.64
4356,1.75,1.57,1,1.74
4357,1.79,1.64,1,1.77
4358,1.73,1.62,0,1.64
4359,1.63,1.58,0,1.62
4360,1.72,1.65,1,1.75
4361,1.75,1.71,0,1.67
4362,1.65,1.62,1,1.72
4363,1.69,1.65,0,1.64
4364,1.78,1.61,1,1.75
4365,1.65,1.63,0,1.64
4366,1.71,1.68,1,1.74
4367,1.8,1.67,1,1.77
4368,1.68,1.61,1,1.74
4369,1.76,1.61,0,1.67
4370,1.73,1.71,0,1.69
4371,1.73,1.7,1,1.75
4372,1.74,1.63,0,1.65
4373,1.78,1.69,0,1.66
4374,1.76,1.65,1,1.76
4375,1.73,1.63,1,1.75
4376,1.64,1.61,1,1.72
4377,1.73,1.66,1,1.77
4378,1.77,1.67,0,1.67
4379,1.75,1.61,1,1.75
4380,1.71,1.57,0,1.65
4381,1.84,1.59,0,1.67
4382,1.79,1.61,0,1.66
4383,1.78,1.59,0,1.66
4384,1.82,1.59,1,1.78
4385,1.75,1.55,1,1.74
4386,1.71,1.56,1,1.72
4387,1.75,1.64,0,1.67
4388,1.81,1.71,0,1.69
4389,1.73,1.62,0,1.66
4390,1.72,1.58,1,1.73
4391,1.75,1.68,1,1.78
4392,1.73,1.55,0,1.64
4393,1.8,1.69,1,1.8
4394,1.7,1.59,0,1.65
4395,1.71,1.57,1,1.74
4396,1.71,1.61,0,1.63
4397,1.78,1.58,0,1.66
4398,1.7,1.6,0,1.65
4399,1.66,1.64,1,1.73
4400,1.73,1.66,0,1.65
4401,1.77,1.59,1,1.76
4402,1.85,1.66,0,1.68
4403,1.74,1.61,0,1.65
4404,1.7,1.63,1,1.74
4405,1.77,1.62,1,1.76
4406,1.76,1.66,0,1.68
4407,1.75,1.7,1,1.74
4408,1.71,1.63,0,1.63
4409,1.75,1.73,0,1.69
4410,1.83,1.62,0,1.65
4411,1.81,1.6,0,1.65
4412,1.75,1.62,0,1.65
4413,1.77,1.63,0,1.65
4414,1.74,1.7,0,1.68
4415,1.74,1.58,1,1.74
4416,1.84,1.75,1,1.81
4417,1.68,1.63,0,1.64
4418,1.72,1.67,0,1.66
4419,1.66,1.65,1,1.75
4420,1.76,1.57,0,1.65
4421,1.76,1.65,0,1.66
4422,1.74,1.63,0,1.64
4423,1.64,1.63,1,1.73
4424,1.79,1.74,0,1.69
4425,1.74,1.7,1,1.77
4426,1.72,1.63,0,1.66
4427,1.78,1.6,1,1.75
4428,1.69,1.67,0,1.65
4429,1.77,1.68,0,1.66
4430,1.77,1.68,1,1.77
4431,1.71,1.56,1,1.73
4432,1.77,1.58,0,1.64
4433,1.73,1.64,1,1.76
4434,1.78,1.68,1,1.77
4435,1.69,1.62,0,1.65
4436,1.69,1.62,0,1.64
4437,1.66,1.57,1,1.73
4438,1.74,1.59,0,1.63
4439,1.72,1.64,1,1.76
4440,1.74,1.59,0,1.63
4441,1.72,1.63,0,1.64
4442,1.7,1.56,0,1.63
4443,1.8,1.66,0,1.67
4444,1.73,1.58,0,1.65
4445,1.75,1.62,1,1.74
4446,1.7,1.58,1,1.73
4447,1.68,1.61,1,1.73
4448,1.77,1.53,1,1.72
4449,1.72,1.66,0,1.66
4450,1.82,1.56,1,1.76
4451,1.73,1.59,1,1.73
4452,1.79,1.71,1,1.79
4453,1.71,1.69,0,1.68
4454,1.71,1.68,0,1.66
4455,1.76,1.64,0,1.67
4456,1.75,1.64,1,1.75
4457,1.67,1.61,0,1.65
4458,1.77,1.64,0,1.65
4459,1.66,1.58,1,1.72
4460,1.65,1.57,0,1.64
4461,1.75,1.58,1,1.73
4462,1.71,1.65,0,1.65
4463,1.7,1.54,0,1.62
4464,1.73,1.63,1,1.75
4465,1.74,1.58,1,1.74
4466,1.79,1.69,1,1.78
4467,1.61,1.6,1,1.72
4468,1.68,1.64,0,1.64
4469,1.68,1.64,0,1.67
4470,1.77,1.65,1,1.79
4471,1.67,1.65,1,1.75
4472,1.67,1.63,0,1.64
4473,1.72,1.59,1,1.75
4474,1.76,1.56,1,1.74
4475,1.69,1.66,0,1.65
4476,1.75,1.59,1,1.74
4477,1.63,1.58,0,1.62
4478,1.71,1.57,0,1.61
4479,1.67,1.57,1,1.71
4480,1.72,1.62,1,1.74
4481,1.67,1.59,0,1.62
4482,1.73,1.58,1,1.74
4483,1.68,1.6,0,1.64
4484,1.76,1.65,0,1.65
4485,1.69,1.62,0,1.64
4486,1.7,1.65,1,1.73
4487,1.72,1.62,1,1.76
4488,1.79,1.63,1,1.77
4489,1.73,1.71,1,1.76
4490,1.66,1.61,1,1.72
4491,1.72,1.67,1,1.76
4492,1.72,1.71,1,1.75
4493,1.73,1.61,0,1.63
4494,1.74,1.63,1,1.76
4495,1.74,1.67,1,1.76
4496,1.83,1.65,0,1.66
4497,1.71,1.61,1,1.74
4498,1.68,1.62,1,1.74
4499,1.76,1.61,0,1.66
4500,1.77,1.55,0,1.64
4501,1.69,1.67,0,1.65
4502,1.76,1.61,1,1.76
4503,1.78,1.68,0,1.68
4504,1.78,1.58,0,1.63
4505,1.69,1.55,1,1.72
4506,1.69,1.65,0,1.65
4507,1.66,1.56,0,1.63
4508,1.75,1.61,1,1.76
4509,1.72,1.57,0,1.64
4510,1.74,1.59,0,1.63
4511,1.77,1.61,0,1.64
4512,1.74,1.69,0,1.66
4513,1.68,1.57,0,1.62
4514,1.7,1.68,1,1.74
4515,1.68,1.59,0,1.64
4516,1.75,1.61,1,1.75
4517,1.69,1.64,1,1.75
4518,1.7,1.57,0,1.64
4519,1.76,1.66,1,1.75
4520,1.67,1.59,1,1.72
4521,1.73,1.56,0,1.63
4522,1.85,1.63,1,1.79
4523,1.73,1.56,1,1.73
4524,1.75,1.63,0,1.65
4525,1.74,1.69,0,1.68
4526,1.76,1.69,1,1.76
4527,1.67,1.66,0,1.65
4528,1.72,1.7,0,1.67
4529,1.78,1.59,0,1.63
4530,1.69,1.68,0,1.66
4531,1.75,1.67,0,1.67
4532,1.68,1.61,1,1.72
4533,1.76,1.59,1,1.74
4534,1.78,1.69,1,1.78
4535,1.67,1.63,1,1.72
4536,1.73,1.65,1,1.74
4537,1.75,1.61,1,1.75
4538,1.75,1.63,1,1.76
4539,1.73,1.63,1,1.74
4540,1.71,1.61,1,1.74
4541,1.79,1.67,1,1.75
4542,1.72,1.7,1,1.75
4543,1.67,1.62,0,1.64
4544,1.73,1.6,1,1.75
4545,1.76,1.61,0,1.63
4546,1.77,1.62,1,1.75
4547,1.73,1.64,1,1.75
4548,1.66,1.64,1,1.74
4549,1.78,1.68,0,1.68
4550,1.71,1.63,0,1.64
4551,1.8,1.66,0,1.67
4552,1.74,1.69,1,1.75
4553,1.72,1.64,0,1.65
4554,1.76,1.71,1,1.77
4555,1.64,1.63,1,1.74
4556,1.72,1.65,0,1.64
4557,1.72,1.69,0,1.67
4558,1.8,1.64,0,1.66
4559,1.79,1.63,1,1.77
4560,1.79,1.59,1,1.75
4561,1.75,1.7,0,1.64
4562,1.64,1.62,0,1.63
4563,1.73,1.58,1,1.75
4564,1.71,1.64,0,1.64
4565,1.7,1.68,1,1.75
4566,1.81,1.63,1,1.8
4567,1.75,1.7,1,1.77
4568,1.73,1.66,0,1.66
4569,1.82,1.6,0,1.67
4570,1.65,1.59,0,1.63
4571,1.75,1.58,1,1.74
4572,1.73,1.7,1,1.76
4573,1.79,1.64,0,1.66
4574,1.73,1.69,1,1.77
4575,1.78,1.63,0,1.65
4576,1.63,1.6,0,1.62
4577,1.72,1.61,0,1.65
4578,1.7,1.66,1,1.75
4579,1.68,1.65,1,1.73
4580,1.77,1.61,0,1.65
4581,1.7,1.65,1,1.74
4582,1.76,1.63,1,1.76
4583,1.67,1.57,1,1.72
4584,1.73,1.61,0,1.64
4585,1.65,1.6,0,1.63
4586,1.76,1.65,1,1.77
4587,1.72,1.6,0,1.62
4588,1.65,1.6,1,1.73
4589,1.69,1.59,0,1.65
4590,1.72,1.57,1,1.74
4591,1.78,1.66,0,1.66
4592,1.8,1.64,1,1.77
4593,1.75,1.7,0,1.67
4594,1.77,1.61,1,1.76
4595,1.73,1.61,0,1.65
4596,1.69,1.69,0,1.66
4597,1.73,1.57,0,1.65
4598,1.63,1.57,0,1.6
4599,1.75,1.68,0,1.66
4600,1.7,1.67,0,1.67
4601,1.72,1.61,0,1.63
4602,1.67,1.51,1,1.71
4603,1.72,1.72,1,1.74
4604,1.69,1.66,1,1.75
4605,1.72,1.54,1,1.73
4606,1.73,1.68,0,1.67
4607,1.79,1.65,0,1.67
4608,1.73,1.68,1,1.76
4609,1.71,1.62,0,1.63
4610,1.73,1.65,1,1.77
4611,1.85,1.65,1,1.78
4612,1.66,1.65,0,1.64
4613,1.8,1.69,1,1.79
4614,1.73,1.61,1,1.76
4615,1.82,1.66,1,1.8
4616,1.66,1.62,1,1.73
4617,1.87,1.72,0,1.71
4618,1.7,1.65,1,1.73
4619,1.68,1.62,0,1.63
4620,1.74,1.59,1,1.74
4621,1.78,1.71,1,1.76
4622,1.74,1.67,0,1.68
4623,1.81,1.58,1,1.76
4624,1.71,1.59,1,1.73
4625,1.74,1.63,0,1.62
4626,1.82,1.64,0,1.68
4627,1.76,1.58,1,1.74
4628,1.82,1.64,0,1.66
4629,1.73,1.67,0,1.67
4630,1.73,1.59,0,1.64
4631,1.71,1.61,0,1.63
4632,1.79,1.62,1,1.76
4633,1.71,1.61,0,1.65
4634,1.75,1.69,1,1.79
4635,1.72,1.63,1,1.76
4636,1.74,1.62,1,1.76
4637,1.76,1.65,1,1.76
4638,1.61,1.58,1,1.72
4639,1.7,1.67,1,1.76
4640,1.73,1.64,1,1.76
4641,1.63,1.58,1,1.71
4642,1.78,1.59,0,1.63
4643,1.71,1.55,0,1.62
4644,1.73,1.67,1,1.76
4645,1.72,1.64,1,1.76
4646,1.7,1.6,1,1.75
4647,1.74,1.56,1,1.74
4648,1.76,1.63,1,1.77
4649,1.67,1.63,1,1.73
4650,1.74,1.63,1,1.75
4651,1.86,1.6,0,1.69
4652,1.66,1.63,1,1.73
4653,1.73,1.62,0,1.64
4654,1.77,1.62,1,1.77
4655,1.69,1.55,0,1.63
4656,1.7,1.63,1,1.74
4657,1.7,1.57,0,1.63
4658,1.69,1.62,1,1.74
4659,1.68,1.57,1,1.72
4660,1.69,1.63,0,1.66
4661,1.73,1.65,0,1.66
4662,1.68,1.65,0,1.64
4663,1.81,1.55,1,1.76
4664,1.77,1.64,1,1.77
4665,1.68,1.65,1,1.73
4666,1.74,1.58,0,1.63
4667,1.75,1.69,0,1.68
4668,1.78,1.59,1,1.75
4669,1.63,1.58,1,1.7
4670,1.71,1.65,1,1.76
4671,1.75,1.51,0,1.63
4672,1.77,1.63,1,1.76
4673,1.72,1.61,1,1.72
4674,1.7,1.62,0,1.66
4675,1.64,1.63,1,1.72
4676,1.71,1.64,0,1.65
4677,1.73,1.62,0,1.65
4678,1.76,1.72,0,1.68
4679,1.71,1.67,0,1.65
4680,1.67,1.51,0,1.58
4681,1.8,1.63,1,1.76
4682,1.82,1.57,0,1.64
4683,1.74,1.52,0,1.61
4684,1.8,1.59,1,1.77
4685,1.71,1.68,0,1.66
4686,1.84,1.65,0,1.69
4687,1.72,1.71,0,1.68
4688,1.71,1.64,0,1.65
4689,1.74,1.7,1,1.77
4690,1.78,1.59,1,1.76
4691,1.7,1.6,1,1.72
4692,1.63,1.48,0,1.59
4693,1.83,1.71,1,1.78
4694,1.76,1.67,0,1.66
4695,1.65,1.61,1,1.73
4696,1.69,1.6,1,1.73
4697,1.7,1.61,1,1.73
4698,1.73,1.67,1,1.77
4699,1.7,1.65,1,1.74
4700,1.71,1.69,1,1.75
4701,1.71,1.64,0,1.64
4702,1.75,1.69,0,1.65
4703,1.76,1.62,1,1.76
4704,1.8,1.6,0,1.65
4705,1.71,1.65,1,1.73
4706,1.69,1.53,1,1.72
4707,1.75,1.65,1,1.76
4708,1.65,1.56,1,1.7
4709,1.71,1.6,1,1.74
4710,1.77,1.58,0,1.63
4711,1.72,1.67,1,1.75
4712,1.64,1.57,0,1.61
4713,1.79,1.67,0,1.67
4714,1.78,1.61,0,1.65
4715,1.75,1.63,1,1.75
4716,1.72,1.6,1,1.75
4717,1.66,1.64,0,1.65
4718,1.66,1.61,1,1.74
4719,1.78,1.67,0,1.68
4720,1.75,1.62,0,1.66
4721,1.7,1.52,1,1.73
4722,1.69,1.64,0,1.63
4723,1.73,1.65,0,1.66
4724,1.69,1.63,0,1.65
4725,1.64,1.62,0,1.62
4726,1.77,1.55,1,1.74
4727,1.71,1.61,0,1.66
4728,1.72,1.7,0,1.68
4729,1.73,1.64,1,1.75
4730,1.72,1.59,0,1.62
4731,1.85,1.67,0,1.69
4732,1.71,1.6,0,1.65
4733,1.71,1.67,1,1.75
4734,1.76,1.69,0,1.66
4735,1.7,1.66,1,1.75
4736,1.78,1.59,1,1.75
4737,1.76,1.66,1,1.76
4738,1.76,1.64,1,1.75
4739,1.83,1.6,1,1.78
4740,1.8,1.68,1,1.79
4741,1.72,1.66,0,1.66
4742,1.69,1.65,0,1.64
4743,1.74,1.69,0,1.66
4744,1.74,1.64,1,1.74
4745,1.72,1.58,0,1.63
4746,1.74,1.64,0,1.67
4747,1.71,1.63,0,1.64
4748,1.76,1.63,1,1.76
4749,1.77,1.63,0,1.66
4750,1.77,1.65,0,1.65
4751,1.72,1.61,1,1.74
4752,1.7,1.56,1,1.74
4753,1.7,1.58,0,1.63
4754,1.72,1.7,0,1.66
4755,1.63,1.61,0,1.63
4756,1.73,1.66,1,1.77
4757,1.73,1.58,1,1.74
4758,1.63,1.59,1,1.71
4759,1.76,1.66,0,1.66
4760,1.67,1.66,1,1.72
4761,1.75,1.73,0,1.7
4762,1.7,1.63,1,1.76
4763,1.76,1.63,0,1.66
4764,1.72,1.66,1,1.75
4765,1.73,1.63,1,1.75
4766,1.7,1.68,1,1.76
4767,1.69,1.68,0,1.68
4768,1.73,1.58,0,1.66
4769,1.7,1.61,0,1.65
4770,1.76,1.7,0,1.67
4771,1.74,1.7,1,1.78
4772,1.79,1.6,0,1.65
4773,1.76,1.54,1,1.75
4774,1.71,1.6,1,1.74
4775,1.75,1.69,1,1.78
4776,1.68,1.64,1,1.72
4777,1.76,1.61,1,1.73
4778,1.72,1.64,1,1.75
4779,1.78,1.66,0,1.67
4780,1.79,1.58,0,1.64
4781,1.75,1.62,1,1.75
4782,1.75,1.57,0,1.63
4783,1.69,1.62,1,1.73
4784,1.73,1.68,1,1.76
4785,1.78,1.68,1,1.78
4786,1.77,1.66,0,1.67
4787,1.66,1.64,1,1.74
4788,1.8,1.67,0,1.67
4789,1.83,1.7,1,1.82
4790,1.7,1.66,1,1.74
4791,1.8,1.62,1,1.77
4792,1.75,1.62,1,1.74
4793,1.69,1.69,0,1.65
4794,1.72,1.59,1,1.73
4795,1.79,1.67,1,1.79
4796,1.71,1.59,1,1.74
4797,1.76,1.65,1,1.77
4798,1.65,1.57,0,1.61
4799,1.7,1.68,0,1.65
4800,1.69,1.63,0,1.66
4801,1.76,1.65,1,1.76
4802,1.69,1.61,1,1.75
4803,1.64,1.57,1,1.73
4804,1.7,1.69,1,1.76
4805,1.77,1.66,1,1.77
4806,1.7,1.68,1,1.74
4807,1.79,1.59,1,1.75
4808,1.69,1.62,0,1.64
4809,1.77,1.61,1,1.75
4810,1.71,1.7,0,1.66
4811,1.73,1.67,1,1.76
4812,1.75,1.67,1,1.76
4813,1.68,1.57,0,1.61
4814,1.72,1.67,1,1.77
4815,1.73,1.67,0,1.65
4816,1.79,1.6,0,1.66
4817,1.74,1.64,0,1.65
4818,1.68,1.57,0,1.61
4819,1.74,1.55,0,1.62
4820,1.69,1.68,1,1.75
4821,1.69,1.59,1,1.73
4822,1.73,1.62,1,1.75
4823,1.77,1.62,0,1.65
4824,1.69,1.63,1,1.74
4825,1.65,1.56,0,1.62
4826,1.82,1.66,0,1.66
4827,1.62,1.56,1,1.71
4828,1.72,1.69,1,1.77
4829,1.81,1.7,0,1.67
4830,1.71,1.66,1,1.75
4831,1.71,1.59,1,1.74
4832,1.74,1.67,1,1.76
4833,1.74,1.6,1,1.74
4834,1.74,1.56,1,1.72
4835,1.65,1.58,1,1.72
4836,1.69,1.63,1,1.74
4837,1.75,1.59,1,1.75
4838,1.72,1.7,1,1.77
4839,1.7,1.59,1,1.75
4840,1.74,1.65,1,1.75
4841,1.75,1.71,0,1.68
4842,1.8,1.63,0,1.64
4843,1.79,1.58,0,1.63
4844,1.68,1.64,1,1.73
4845,1.71,1.63,1,1.74
4846,1.65,1.64,0,1.62
4847,1.67,1.64,0,1.63
4848,1.69,1.63,0,1.65
4849,1.78,1.55,0,1.63
4850,1.7,1.61,1,1.75
4851,1.73,1.71,1,1.77
4852,1.73,1.71,0,1.69
4853,1.72,1.64,0,1.65
4854,1.63,1.56,0,1.6
4855,1.68,1.55,0,1.6
4856,1.72,1.65,0,1.67
4857,1.76,1.59,1,1.73
4858,1.78,1.65,1,1.8
4859,1.75,1.69,1,1.78
4860,1.72,1.55,1,1.74
4861,1.75,1.69,1,1.76
4862,1.76,1.65,1,1.76
4863,1.74,1.63,1,1.74
4864,1.76,1.62,0,1.63
4865,1.73,1.65,1,1.76
4866,1.76,1.59,0,1.65
4867,1.73,1.6,1,1.73
4868,1.8,1.56,0,1.67
4869,1.72,1.63,1,1.74
4870,1.72,1.6,0,1.65
4871,1.67,1.65,0,1.67
4872,1.75,1.63,1,1.76
4873,1.79,1.68,1,1.78
4874,1.79,1.64,0,1.65
4875,1.71,1.7,0,1.66
4876,1.73,1.63,1,1.75
4877,1.7,1.57,0,1.63
4878,1.76,1.68,0,1.67
4879,1.69,1.57,1,1.73
4880,1.78,1.62,0,1.65
4881,1.78,1.66,0,1.66
4882,1.74,1.57,0,1.61
4883,1.74,1.51,1,1.73
4884,1.75,1.6,0,1.66
4885,1.67,1.59,1,1.74
4886,1.75,1.63,1,1.76
4887,1.77,1.62,0,1.66
4888,1.69,1.64,1,1.73
4889,1.85,1.59,1,1.78
4890,1.72,1.67,0,1.66
4891,1.73,1.67,0,1.65
4892,1.81,1.66,0,1.67
4893,1.79,1.65,0,1.66
4894,1.79,1.6,0,1.66
4895,1.72,1.62,1,1.75
4896,1.8,1.59,0,1.64
4897,1.74,1.69,1,1.77
4898,1.71,1.58,1,1.74
4899,1.74,1.7,1,1.77
4900,1.75,1.62,0,1.64
4901,1.74,1.59,0,1.65
4902,1.7,1.59,0,1.63
4903,1.69,1.61,1,1.72
4904,1.72,1.64,1,1.75
4905,1.81,1.65,1,1.79
4906,1.68,1.66,0,1.64
4907,1.64,1.57,0,1.62
4908,1.73,1.59,0,1.65
4909,1.87,1.62,1,1.8
4910,1.83,1.63,1,1.78
4911,1.65,1.59,0,1.61
4912,1.68,1.64,0,1.65
4913,1.75,1.6,1,1.74
4914,1.78,1.63,1,1.77
4915,1.75,1.7,0,1.67
4916,1.68,1.62,0,1.65
4917,1.81,1.71,0,1.68
4918,1.8,1.68,0,1.68
4919,1.76,1.61,0,1.65
4920,1.75,1.6,1,1.74
4921,1.76,1.67,0,1.66
4922,1.77,1.61,1,1.75
4923,1.71,1.53,0,1.62
4924,1.82,1.69,1,1.8
4925,1.73,1.63,0,1.66
4926,1.71,1.54,1,1.71
4927,1.77,1.65,0,1.67
4928,1.67,1.63,0,1.63
4929,1.84,1.63,1,1.78
4930,1.72,1.67,0,1.66
4931,1.76,1.63,1,1.76
4932,1.73,1.66,1,1.77
4933,1.68,1.55,1,1.71
4934,1.68,1.59,1,1.73
4935,1.76,1.69,1,1.76
4936,1.8,1.64,1,1.77
4937,1.7,1.68,0,1.64
4938,1.74,1.64,1,1.74
4939,1.75,1.62,1,1.77
4940,1.76,1.63,0,1.65
4941,1.75,1.65,1,1.78
4942,1.77,1.69,0,1.69
4943,1.72,1.65,0,1.65
4944,1.67,1.66,1,1.75
4945,1.77,1.69,1,1.76
4946,1.79,1.67,1,1.78
4947,1.75,1.63,1,1.76
4948,1.7,1.69,0,1.66
4949,1.77,1.61,0,1.65
4950,1.72,1.61,1,1.74
4951,1.77,1.64,1,1.78
4952,1.79,1.69,1,1.78
4953,1.72,1.58,1,1.75
4954,1.66,1.61,0,1.64
4955,1.7,1.68,0,1.66
4956,1.66,1.66,1,1.73
4957,1.73,1.66,1,1.75
4958,1.72,1.57,1,1.72
4959,1.69,1.62,0,1.65
4960,1.83,1.71,0,1.69
4961,1.65,1.61,1,1.72
4962,1.81,1.61,1,1.78
4963,1.8,1.63,1,1.78
4964,1.76,1.64,0,1.68
4965,1.79,1.65,0,1.67
4966,1.79,1.64,1,1.75
4967,1.75,1.71,0,1.68
4968,1.71,1.67,0,1.66
4969,1.74,1.63,0,1.66
4970,1.76,1.67,0,1.66
4971,1.79,1.65,1,1.76
4972,1.67,1.65,0,1.64
4973,1.78,1.63,0,1.67
4974,1.84,1.58,0,1.66
4975,1.75,1.71,1,1.77
4976,1.69,1.6,0,1.61
4977,1.7,1.6,0,1.64
4978,1.72,1.58,0,1.63
4979,1.7,1.68,1,1.74
4980,1.75,1.65,0,1.66
4981,1.73,1.6,0,1.65
4982,1.64,1.55,0,1.62
4983,1.8,1.55,0,1.64
4984,1.7,1.62,0,1.64
4985,1.81,1.65,0,1.66
4986,1.76,1.61,0,1.66
4987,1.75,1.62,1,1.75
4988,1.77,1.6,0,1.64
